Melt temperature,Mold temperature,SKx - Closing force,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,SVo - Shot volume,time_to_fill,ZDx - Plasticizing time,ZUx - Cycle time,SKs - Clamping force peak value,Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,CPn - Screw position at the end of hold pressure,quality
105.941,81.306,890.7,146.3,882.9,18.86,6.239999999999999,3.37,75.73,914.5,118.7,105.0,8.7,3.0
105.984,81.21,890.5,145.8,875.7,18.84,6.239999999999999,3.35,75.71,915.5,117.5,107.3,8.72,3.0
105.98,81.261,897.6,145.7,892.8,18.78,6.292,3.32,75.73,915.1,110.9,104.0,8.79,3.0
105.926,81.334,895.3,146.6,888.2,18.85,6.188,3.31,75.72,913.6,115.7,105.7,8.71,3.0
105.992,81.364,895.5,146.4,878.0,18.81,6.292,3.32,75.72,914.5,117.2,105.3,8.76,3.0
106.013,81.152,897.7,145.8,891.3,18.74,6.188,3.29,75.75,916.0,117.5,106.1,8.82,3.0
105.464,80.828,893.3,146.4,810.7,19.07,6.292,5.02,75.77,912.0,96.9,81.5,8.5,3.0
105.558,80.897,894.8,148.9,810.6,19.06,6.292,4.08,75.73,914.9,104.3,91.8,8.51,3.0
105.568,80.854,900.7,146.6,808.5,19.04,6.292,4.13,75.74,923.0,106.1,90.5,8.53,3.0
105.52,80.909,898.9,145.7,815.7,19.09,6.292,3.99,75.77,923.2,104.9,92.5,8.48,3.0
105.696,80.926,894.4,146.4,837.5,18.95,6.292,3.71,75.74,915.5,112.1,97.2,8.62,3.0
104.453,78.409,902.4,147.2,780.5,19.23,6.292,3.71,74.88,918.2,110.0,96.6,8.33,3.0
105.752,81.139,891.1,146.6,835.6,18.97,6.188,3.62,75.74,914.2,113.0,99.8,8.59,3.0
105.727,81.039,892.6,146.2,852.6,18.92,6.292,3.52,75.78,915.3,113.6,103.2,8.64,3.0
105.833,81.009,891.8,145.8,862.4,18.89,6.239999999999999,3.49,75.73,914.7,110.3,101.4,8.68,3.0
105.779,81.068,893.3,146.5,870.6,18.89,6.188,3.41,75.76,914.5,121.1,107.2,8.68,3.0
105.832,81.138,890.7,146.1,874.9,18.84,6.188,3.38,75.73,915.1,117.8,106.0,8.72,3.0
105.782,81.045,890.9,145.9,888.9,18.83,6.188,3.36,75.76,914.7,118.7,106.4,8.74,3.0
105.804,81.133,890.5,146.1,893.6,18.78,6.292,3.32,75.75,913.4,122.6,106.9,8.78,3.0
105.813,81.142,891.7,146.1,882.5,18.82,6.292,3.32,75.74,911.8,123.5,108.5,8.75,3.0
105.794,81.14,893.3,146.2,875.6,18.81,6.292,3.34,75.74,915.1,116.9,106.5,8.76,3.0
105.84,81.073,893.1,150.5,882.1,18.86,6.188,3.34,75.74,913.4,119.9,108.6,8.71,3.0
105.859,81.073,894.1,146.2,913.9,18.74,6.188,3.35,75.76,914.9,117.8,106.4,8.82,3.0
105.865,81.092,891.1,146.4,879.4,18.76,6.188,3.35,75.76,912.3,116.3,107.2,8.8,3.0
105.865,81.196,891.3,146.0,881.4,18.82,6.239999999999999,3.34,75.77,912.9,112.1,103.2,8.74,3.0
105.879,81.059,891.8,147.5,863.4,18.9,6.292,3.41,75.75,913.1,113.0,105.5,8.67,3.0
105.844,81.132,892.6,147.0,865.0,18.88,6.188,3.49,75.74,912.3,122.0,105.0,8.68,3.0
105.878,81.069,891.8,146.5,878.8,18.82,6.239999999999999,3.4,75.76,915.6,113.6,103.6,8.75,3.0
105.842,81.082,894.2,148.3,881.3,18.83,6.188,3.37,75.76,917.1,114.5,105.8,8.74,3.0
105.823,81.202,891.3,146.0,875.4,18.82,6.239999999999999,3.36,75.77,911.8,116.0,106.0,8.74,3.0
105.888,81.167,895.5,148.1,889.3,18.78,6.292,3.35,75.74,914.4,115.1,106.0,8.79,3.0
105.911,81.138,892.2,146.4,879.8,18.87,6.188,3.43,75.73,915.3,114.8,105.8,8.7,3.0
105.907,81.119,892.6,147.3,881.8,18.81,6.239999999999999,3.31,75.7,913.4,122.3,106.1,8.76,3.0
105.927,81.181,892.0,146.5,890.3,18.81,6.188,3.31,75.74,911.0,118.7,105.4,8.75,3.0
105.959,81.213,894.4,146.5,883.3,18.85,6.292,3.3,75.75,914.2,116.0,106.7,8.72,3.0
105.95,81.196,890.9,146.1,893.1,18.79,6.188,3.32,75.75,912.1,118.7,107.2,8.77,3.0
105.901,81.183,891.3,146.0,903.7,18.78,6.188,3.3,75.76,910.5,120.8,108.7,8.78,3.0
105.916,81.197,891.8,145.9,882.9,18.8,6.188,3.28,75.73,910.5,116.9,105.5,8.76,3.0
105.903,81.229,895.0,146.1,898.5,18.82,6.188,3.28,75.73,914.0,119.6,109.0,8.74,3.0
105.917,81.152,891.1,146.7,911.5,18.71,6.292,3.25,75.73,910.5,116.9,107.3,8.85,3.0
105.931,81.264,894.1,147.1,887.4,18.79,6.188,3.34,75.72,913.6,114.8,105.4,8.78,3.0
106.016,81.385,889.4,146.5,879.9,18.8,6.292,3.31,75.77,909.9,120.8,107.9,8.76,3.0
105.912,81.271,894.6,146.4,887.6,18.84,6.292,3.33,75.74,915.3,122.3,108.0,8.73,3.0
105.858,81.277,890.5,145.3,894.4,18.85,6.239999999999999,3.31,75.73,914.2,116.3,107.4,8.71,3.0
105.942,81.289,895.3,146.0,883.6,18.81,6.292,3.33,75.72,913.8,117.8,105.6,8.75,3.0
105.989,81.227,890.0,146.8,886.4,18.8,6.188,3.4,75.73,908.8,113.6,103.6,8.77,3.0
105.883,81.312,889.3,144.9,890.9,18.8,6.188,3.34,75.77,909.2,117.5,107.3,8.77,3.0
105.903,81.187,888.7,146.9,879.5,18.83,6.292,3.36,75.76,908.6,114.5,105.4,8.74,3.0
105.963,81.305,893.5,146.6,894.7,18.85,6.239999999999999,3.29,75.77,913.1,116.9,108.1,8.72,3.0
105.991,81.289,889.8,145.7,895.9,18.8,6.292,3.3,75.76,914.4,118.1,106.9,8.77,3.0
105.99,81.283,896.3,145.1,895.5,18.76,6.292,3.28,75.75,916.0,115.7,106.7,8.81,3.0
105.923,81.22,889.6,146.2,897.9,18.82,6.292,3.34,75.75,914.2,119.3,107.6,8.74,3.0
105.884,81.274,893.9,146.8,896.7,18.76,6.188,3.33,75.78,913.2,111.2,104.1,8.8,3.0
105.988,81.283,895.0,145.8,864.8,18.87,6.292,3.4,75.69,914.0,112.1,101.5,8.7,3.0
105.945,81.215,895.9,147.0,870.8,18.85,6.188,3.44,75.73,913.6,110.6,102.4,8.72,3.0
105.973,81.304,895.3,145.9,882.5,18.82,6.292,3.32,75.76,914.2,113.3,104.2,8.75,3.0
105.909,81.253,889.8,146.1,898.5,18.78,6.292,3.29,75.73,914.9,114.5,105.5,8.78,3.0
105.938,81.23,890.7,145.5,897.4,18.77,6.292,3.28,75.7,917.3,119.0,106.0,8.8,3.0
105.931,81.268,889.8,147.2,886.7,18.8,6.188,3.32,75.71,918.6,114.8,104.2,8.76,3.0
105.425,80.851,893.5,146.0,808.4,19.05,6.292,4.57,75.77,913.2,105.5,86.2,8.52,3.0
105.454,80.808,891.8,145.8,811.0,19.08,6.292,4.78,75.73,909.4,94.2,83.3,8.49,3.0
105.533,80.831,893.3,147.7,810.7,19.07,6.292,4.66,75.77,912.0,100.1,84.8,8.5,3.0
105.574,80.975,895.5,145.3,811.7,19.04,6.292,4.3,75.75,914.4,102.8,87.6,8.53,3.0
105.523,80.89,893.3,146.4,811.4,19.05,6.292,4.07,75.76,918.0,101.0,91.0,8.52,3.0
105.588,80.931,896.5,146.0,817.1,19.02,6.292,4.35,75.76,916.2,101.3,88.0,8.54,3.0
105.535,80.829,898.9,146.2,825.6,19.01,6.292,4.34,75.72,925.2,101.6,86.4,8.56,3.0
105.58,80.999,902.4,146.9,828.3,18.95,6.292,4.31,75.74,921.0,110.9,89.0,8.62,3.0
105.568,80.919,901.2,145.7,837.9,18.93,6.292,4.37,75.77,919.9,104.9,88.9,8.64,3.0
105.661,80.928,902.0,145.9,821.7,19.02,6.292,3.83,75.73,921.2,107.0,95.4,8.54,3.0
105.683,80.955,901.6,146.7,858.1,18.9,6.292,4.06,75.76,923.9,109.4,92.4,8.67,3.0
105.616,81.04,903.5,147.3,823.4,19.02,6.292,3.88,75.75,923.0,107.0,93.4,8.55,3.0
105.672,80.958,900.1,145.8,827.4,18.98,6.343999999999999,3.77,75.74,925.4,107.0,95.3,8.59,3.0
105.681,80.949,899.6,145.7,828.8,19.01,6.292,3.92,75.76,918.8,112.7,92.6,8.55,3.0
105.677,80.925,902.7,149.0,829.5,18.99,6.292,3.77,75.77,919.0,108.5,96.2,8.58,3.0
105.705,81.01,894.6,146.3,832.4,18.95,6.292,3.91,75.76,917.5,112.1,95.6,8.62,3.0
105.755,81.007,894.1,147.1,836.7,18.94,6.292,3.81,75.74,920.6,106.7,96.2,8.62,3.0
105.678,81.008,895.2,147.7,827.9,19.0,6.292,3.76,75.75,914.5,106.4,95.9,8.57,3.0
105.734,81.007,894.2,146.9,837.2,19.03,6.343999999999999,3.66,75.74,914.9,115.1,101.6,8.54,3.0
105.768,81.043,893.3,146.3,829.4,19.0,6.292,3.68,75.75,915.1,115.7,100.2,8.57,3.0
105.795,81.064,892.6,145.8,849.7,18.91,6.188,3.55,75.72,914.4,119.9,102.3,8.66,3.0
105.795,81.146,895.9,149.0,867.9,18.89,6.292,3.4,75.74,916.9,114.5,105.3,8.68,3.0
105.792,81.152,893.3,147.1,871.6,18.86,6.292,3.4,75.75,915.1,117.2,105.9,8.71,3.0
105.83,81.08,892.6,146.2,874.9,18.84,6.188,3.41,75.73,916.6,119.3,105.5,8.73,3.0
105.777,81.071,892.8,146.0,897.2,18.78,6.292,3.32,75.77,916.0,122.3,110.3,8.79,3.0
105.696,81.003,892.8,148.6,891.8,18.79,6.292,3.32,75.73,912.7,122.0,112.7,8.77,3.0
105.851,81.193,893.1,146.6,889.2,18.84,6.292,3.3,75.76,912.9,122.0,109.2,8.73,3.0
105.883,81.089,889.4,146.3,893.0,18.75,6.188,3.26,75.77,911.6,126.4,111.4,8.82,3.0
105.86,81.106,893.3,145.9,888.2,18.8,6.292,3.31,75.76,916.0,122.9,108.3,8.77,3.0
105.918,81.165,889.6,145.9,888.9,18.81,6.188,3.31,75.74,914.5,118.1,107.1,8.76,3.0
105.845,81.182,890.7,146.6,889.1,18.85,6.188,3.35,75.74,911.8,116.0,105.5,8.72,3.0
105.865,81.139,891.3,145.7,881.5,18.79,6.292,3.34,75.78,911.4,120.5,105.9,8.78,3.0
105.917,81.161,895.5,146.4,866.5,18.8,6.188,3.41,75.75,914.7,117.2,104.0,8.77,3.0
105.842,81.033,892.8,146.6,883.2,18.8,6.188,3.33,75.72,915.6,122.3,107.6,8.77,3.0
105.843,81.133,891.7,146.8,870.6,18.85,6.239999999999999,3.45,75.74,911.6,109.4,102.2,8.72,3.0
105.941,81.186,893.1,146.6,892.9,18.8,6.188,3.31,75.74,914.7,123.2,109.6,8.77,3.0
105.928,81.142,889.8,147.3,894.3,18.78,6.188,3.26,75.67,914.9,119.6,106.5,8.78,3.0
105.817,81.181,889.6,146.3,899.0,18.75,6.188,3.27,75.72,910.7,115.1,106.9,8.81,3.0
105.946,81.144,890.9,146.1,902.5,18.75,6.188,3.27,75.77,912.5,117.2,108.6,8.82,3.0
105.986,81.296,893.7,147.2,896.2,18.8,6.188,3.34,75.74,914.2,117.8,106.0,8.77,3.0
105.914,81.239,890.2,145.2,881.5,18.87,6.292,3.33,75.73,914.9,116.9,104.4,8.7,3.0
105.9,81.203,891.8,146.9,890.9,18.81,6.292,3.32,75.73,912.1,121.1,106.3,8.75,3.0
106.07,81.291,887.6,146.8,894.9,18.76,6.188,3.31,75.72,912.0,119.6,108.9,8.81,3.0
105.984,81.322,893.5,145.6,893.4,18.8,6.292,3.34,75.75,913.1,119.3,107.0,8.77,3.0
105.966,81.309,894.6,145.8,894.7,18.79,6.292,3.31,75.76,913.6,122.9,106.9,8.78,3.0
106.002,81.328,890.9,145.1,908.9,18.73,6.292,3.27,75.72,914.4,123.2,108.2,8.84,3.0
105.963,81.244,895.5,146.7,888.9,18.84,6.292,3.31,75.73,914.4,115.7,105.1,8.73,3.0
105.934,81.229,889.3,147.7,892.6,18.8,6.292,3.34,75.71,914.9,123.5,109.4,8.76,3.0
106.039,81.256,895.2,146.4,905.4,18.7,6.188,3.25,75.74,913.8,120.2,108.8,8.86,3.0
105.973,81.26,896.5,145.4,864.6,18.86,6.292,3.43,75.72,912.9,118.7,103.5,8.71,3.0
105.913,81.266,889.8,145.8,868.9,18.85,6.188,3.43,75.73,909.6,114.5,100.9,8.72,3.0
105.965,81.278,890.2,145.6,887.7,18.83,6.239999999999999,3.33,75.7,910.8,122.0,109.0,8.74,3.0
105.938,81.253,891.1,145.9,902.3,18.75,6.292,3.26,75.7,910.1,120.8,108.5,8.81,3.0
106.009,81.354,890.7,145.0,891.1,18.8,6.292,3.29,75.73,911.2,117.5,106.2,8.77,3.0
105.878,81.238,895.9,147.2,879.6,18.82,6.292,3.34,75.74,913.6,111.2,101.9,8.74,3.0
105.953,81.247,891.7,145.5,873.0,18.89,6.188,3.36,75.74,912.9,117.5,104.4,8.68,3.0
105.901,81.315,897.4,146.4,886.3,18.81,6.292,3.34,75.76,914.7,120.2,105.4,8.76,3.0
105.871,81.204,890.9,144.9,891.3,18.8,6.188,3.3,75.71,915.8,116.3,104.2,8.77,3.0
106.083,82.074,900.7,145.2,880.7,18.8,10.972,2.94,75.61,916.0,118.4,103.1,8.77,3.0
106.081,82.013,898.8,147.4,879.0,18.77,10.972,3.0,75.63,915.1,116.6,102.6,8.8,3.0
106.11,82.084,900.0,147.2,888.9,18.73,11.128,2.92,75.67,916.9,118.7,104.8,8.84,3.0
154.925,82.041,902.4,145.7,878.7,18.77,11.128,2.96,75.62,918.6,114.5,102.6,8.8,3.0
106.088,81.968,901.1,146.1,897.2,18.68,10.972,2.86,75.65,918.2,117.8,107.2,8.88,3.0
107.379,81.944,901.2,145.9,904.6,18.6,10.972,2.86,75.62,918.2,116.6,106.7,8.96,3.0
105.984,81.399,905.7,145.8,898.0,18.65,6.084,2.89,75.62,922.1,116.3,105.1,8.92,3.0
106.044,81.441,906.2,146.0,911.3,18.62,6.084,2.87,75.6,923.0,115.7,105.4,8.95,3.0
106.028,81.427,908.1,145.5,908.9,18.7,6.084,2.9,75.64,922.5,111.2,104.1,8.87,3.0
106.05,82.024,900.9,145.7,891.0,18.69,11.128,2.92,75.61,918.0,123.8,104.3,8.87,3.0
106.136,82.04,900.7,145.7,908.5,18.7,10.972,2.9,75.61,916.7,114.5,105.8,8.87,3.0
106.062,82.054,902.2,145.7,899.2,18.66,11.128,2.89,75.61,916.2,116.0,106.6,8.9,3.0
106.137,82.024,900.9,145.1,924.1,18.59,11.128,2.85,75.61,920.6,117.5,107.4,8.98,3.0
115.94,81.984,901.1,145.2,894.7,18.73,10.764,2.91,75.64,917.1,119.9,103.8,8.84,3.0
106.045,81.46,902.9,145.9,907.4,18.7,6.084,2.89,75.61,917.7,113.0,104.0,8.86,3.0
106.018,80.371,903.8,146.1,926.6,18.54,10.764,2.81,75.64,920.1,117.8,107.8,9.02,3.0
106.107,81.356,904.4,146.2,927.9,18.55,6.084,2.81,75.66,920.4,119.0,109.6,9.01,3.0
106.134,81.435,904.8,146.1,895.8,18.63,6.084,2.86,75.67,919.9,116.9,105.2,8.94,3.0
106.086,82.11,901.4,145.1,880.9,18.72,11.128,2.99,75.67,916.2,116.0,102.3,8.85,3.0
106.097,82.092,900.3,146.2,885.4,18.75,10.972,3.0,75.63,916.0,115.1,102.7,8.81,3.0
106.11,82.066,901.4,145.3,862.5,18.81,11.128,3.02,75.62,918.6,109.4,101.2,8.76,3.0
106.068,82.049,902.4,145.2,899.8,18.64,10.972,2.96,75.62,919.9,119.3,103.3,8.93,3.0
106.074,82.074,901.6,145.3,876.2,18.78,11.128,2.99,75.61,918.2,119.9,103.7,8.79,3.0
106.105,82.138,904.0,145.3,899.8,18.69,11.128,2.92,75.67,919.3,114.2,106.0,8.88,3.0
106.098,81.981,902.5,145.4,917.2,18.64,10.972,2.83,75.62,916.6,113.6,106.7,8.93,3.0
105.835,81.037,897.4,146.3,868.9,18.88,6.292,3.43,75.71,916.0,115.4,104.7,8.68,4.0
105.784,81.027,895.2,146.3,864.7,18.84,6.292,3.42,75.74,917.3,123.5,105.4,8.72,4.0
105.905,81.208,891.7,144.9,895.7,18.67,6.292,3.32,75.71,912.7,115.7,101.7,8.9,4.0
123.432,81.973,900.5,145.4,901.6,18.62,11.128,2.98,75.64,918.4,111.5,102.5,8.94,4.0
139.897,82.054,901.4,145.6,877.2,18.71,11.128,2.97,75.61,917.9,114.8,102.0,8.86,4.0
106.097,82.04,900.0,146.7,881.8,18.77,11.232,2.98,75.63,917.5,113.6,102.1,8.79,4.0
106.097,82.023,900.0,145.3,885.0,18.7,10.972,2.95,75.62,918.4,114.8,104.1,8.87,4.0
106.129,82.065,901.4,146.0,889.1,18.75,11.128,2.96,75.63,918.8,116.9,103.5,8.81,4.0
146.829,82.07,899.8,147.1,869.2,18.78,11.128,3.01,75.62,918.0,109.7,101.6,8.79,4.0
106.065,81.999,899.6,146.6,891.5,18.63,11.128,2.95,75.62,914.5,120.5,104.0,8.93,4.0
106.115,81.935,900.3,146.8,889.7,18.72,11.128,2.93,75.64,917.1,110.6,103.5,8.84,4.0
106.084,82.011,900.1,145.5,872.3,18.83,11.128,2.99,75.64,916.9,111.5,101.7,8.74,4.0
106.16,81.975,900.9,145.1,866.8,18.77,11.128,3.02,75.64,917.7,111.8,102.5,8.8,4.0
106.082,82.095,902.9,147.0,894.0,18.71,11.128,2.93,75.62,921.2,120.2,105.0,8.86,4.0
106.079,82.145,900.3,145.3,874.7,18.72,11.128,2.95,75.61,916.4,110.3,101.5,8.85,4.0
106.093,82.079,902.0,145.5,876.8,18.78,11.128,2.96,75.64,919.3,115.7,103.3,8.79,4.0
106.093,82.043,901.8,146.0,894.3,18.67,11.128,3.0,75.67,919.1,112.4,101.9,8.9,4.0
106.067,82.049,900.3,145.9,882.3,18.75,11.128,2.96,75.64,916.0,116.9,104.1,8.82,4.0
150.692,82.001,900.5,145.1,887.4,18.73,10.972,2.95,75.61,916.6,115.1,102.8,8.84,4.0
106.09,82.074,900.5,145.4,876.2,18.76,11.128,3.01,75.64,916.4,112.7,102.2,8.8,4.0
106.062,81.956,901.4,146.3,878.0,18.8,11.128,2.97,75.65,918.2,115.1,102.5,8.76,4.0
106.06,82.067,900.9,145.6,880.0,18.77,11.128,2.98,75.65,915.1,119.9,102.5,8.8,4.0
106.036,82.063,901.2,145.8,893.4,18.7,10.972,2.92,75.6,915.5,120.2,105.7,8.86,4.0
139.166,82.066,901.4,146.1,890.8,18.7,11.128,2.91,75.67,917.9,121.1,105.4,8.87,4.0
106.038,81.964,901.4,145.4,899.1,18.65,11.128,2.93,75.65,918.6,119.9,105.9,8.92,4.0
106.098,82.028,900.0,146.6,894.7,18.69,11.128,2.9,75.65,918.6,116.0,105.1,8.88,4.0
106.091,81.983,901.1,144.9,886.8,18.72,11.128,2.99,75.62,916.7,113.6,102.3,8.85,4.0
106.054,82.028,902.2,145.9,894.2,18.68,11.128,2.92,75.66,918.6,117.2,106.5,8.89,4.0
133.78,82.066,900.5,145.1,887.5,18.73,10.972,2.89,75.61,916.6,118.1,106.1,8.83,4.0
153.953,81.971,902.0,147.6,886.5,18.74,11.128,2.94,75.63,916.7,113.3,103.0,8.83,4.0
106.056,81.973,900.0,145.5,880.8,18.74,11.128,2.97,75.63,915.5,111.2,102.0,8.83,4.0
106.099,82.0,902.4,146.6,874.1,18.8,11.232,2.96,75.65,918.4,115.7,103.9,8.77,4.0
106.159,82.057,900.3,146.4,892.7,18.75,11.128,2.92,75.65,916.9,113.0,105.0,8.81,4.0
117.408,82.026,901.4,146.1,884.5,18.76,11.128,2.94,75.64,917.3,113.3,103.7,8.81,4.0
106.096,82.005,903.1,146.9,891.4,18.71,11.128,2.92,75.64,920.4,115.7,105.9,8.85,4.0
106.07,82.063,900.7,145.6,876.4,18.75,11.128,3.01,75.61,915.3,113.3,103.7,8.82,4.0
106.127,82.122,900.7,145.8,872.4,18.79,11.128,2.99,75.64,916.2,113.6,103.5,8.78,4.0
106.154,82.037,902.0,146.1,889.3,18.69,11.128,2.95,75.62,919.5,113.9,104.4,8.88,4.0
106.104,82.016,900.7,145.8,894.6,18.68,11.128,2.91,75.62,917.1,116.0,104.4,8.89,4.0
106.019,82.0,903.3,146.0,908.6,18.66,11.232,2.88,75.67,918.0,116.9,105.8,8.9,4.0
115.429,82.073,901.1,145.5,905.3,18.61,11.128,2.89,75.61,917.3,115.4,105.8,8.96,4.0
106.058,81.94,903.6,148.3,885.8,18.71,11.128,2.89,75.65,918.0,117.8,106.0,8.86,4.0
106.08,82.051,901.1,145.9,913.1,18.64,11.128,2.88,75.63,917.3,118.7,107.5,8.93,4.0
106.12,81.964,901.8,144.9,917.1,18.57,10.972,2.86,75.61,917.7,119.9,104.9,9.0,4.0
153.582,81.918,900.5,145.4,912.0,18.65,10.868,2.86,75.67,918.4,117.5,107.8,8.92,4.0
106.125,82.023,903.8,145.6,918.3,18.57,10.764,2.9,75.62,920.3,117.2,106.6,9.0,4.0
106.156,82.065,902.5,146.2,886.3,18.71,10.972,2.9,75.65,918.0,122.0,105.8,8.86,4.0
106.077,81.959,901.6,145.7,908.9,18.63,10.972,2.89,75.64,919.0,126.1,104.6,8.93,4.0
106.122,81.923,904.0,145.6,898.3,18.68,10.868,2.9,75.62,921.4,117.2,105.1,8.89,4.0
106.053,81.426,904.2,145.1,887.0,18.68,6.136,2.87,75.63,918.8,114.2,103.3,8.89,4.0
106.096,81.382,904.4,145.8,895.4,18.67,6.084,2.9,75.66,919.5,116.0,106.6,8.9,4.0
106.079,81.413,904.6,145.6,900.1,18.61,6.084,2.86,75.65,921.5,122.3,105.8,8.96,4.0
106.058,81.409,903.3,145.0,921.6,18.52,6.084,2.87,75.61,919.9,115.1,105.1,9.05,4.0
106.093,81.486,904.0,145.6,894.5,18.68,6.084,2.85,75.63,919.1,115.1,105.1,8.89,4.0
106.019,81.438,904.9,146.4,902.8,18.65,6.084,2.85,75.65,921.9,121.7,107.4,8.92,4.0
106.083,81.421,903.5,144.9,914.4,18.59,6.188,2.83,75.64,919.7,120.2,108.0,8.98,4.0
106.069,81.528,904.9,146.8,913.8,18.6,7.384,2.87,75.63,920.4,117.2,107.9,8.96,4.0
106.076,81.397,903.6,145.5,917.3,18.59,6.084,2.83,75.63,918.6,116.9,108.0,8.98,4.0
106.11,81.473,904.9,145.4,924.8,18.59,6.188,2.84,75.61,921.2,122.6,109.9,8.98,4.0
106.107,81.346,903.6,145.3,915.7,18.59,6.188,2.83,75.65,919.9,114.5,107.5,8.98,4.0
106.091,81.418,906.2,145.2,916.0,18.59,6.188,2.83,75.61,921.5,124.4,110.2,8.98,4.0
106.107,81.457,904.9,146.1,899.7,18.62,6.084,2.87,75.65,919.7,114.8,105.6,8.95,4.0
106.074,81.469,905.3,145.2,907.9,18.64,6.084,2.89,75.64,920.1,116.9,105.5,8.92,4.0
106.092,81.404,903.6,145.3,892.4,18.66,6.084,2.86,75.63,918.8,117.8,106.7,8.91,4.0
106.016,81.58,902.7,146.3,906.9,18.65,6.084,2.86,75.64,922.5,116.3,108.5,8.92,4.0
106.082,81.393,906.2,146.0,916.5,18.53,6.084,2.88,75.65,920.1,120.2,106.5,9.04,4.0
106.049,81.45,905.7,144.9,910.8,18.63,6.084,2.84,75.63,918.6,119.6,107.8,8.94,4.0
106.056,81.495,905.5,145.7,906.1,18.63,6.188,2.87,75.64,920.6,118.4,106.9,8.93,4.0
106.053,81.509,904.2,146.7,891.9,18.7,6.136,2.83,75.64,919.7,117.8,108.1,8.87,4.0
106.096,81.396,904.9,145.5,907.6,18.62,6.084,2.86,75.61,920.6,120.8,107.0,8.94,4.0
106.076,81.459,907.3,145.8,916.8,18.57,6.084,2.84,75.64,922.1,120.5,107.2,9.0,4.0
106.076,81.437,906.0,146.1,905.8,18.57,6.084,2.86,75.63,922.5,120.5,108.8,9.0,4.0
106.064,81.49,907.2,146.6,896.4,18.67,6.084,2.88,75.65,920.1,118.7,105.5,8.9,4.0
105.828,81.054,894.2,146.4,867.8,18.82,6.292,3.41,75.77,915.8,116.0,104.0,8.75,4.0
106.112,82.091,901.6,146.3,871.6,18.79,11.128,2.98,75.65,916.6,110.3,102.1,8.78,4.0
106.073,82.085,899.6,145.9,869.3,18.81,11.128,3.05,75.62,916.4,116.6,100.2,8.76,4.0
106.144,82.103,899.8,145.8,882.7,18.73,10.972,2.94,75.62,918.0,112.7,102.8,8.84,4.0
106.105,82.106,900.9,147.4,877.8,18.73,11.18,2.97,75.66,916.7,116.9,104.3,8.84,4.0
106.124,82.144,900.3,145.2,872.9,18.79,11.128,2.99,75.62,916.4,115.1,101.4,8.78,4.0
106.058,82.036,901.1,145.1,885.7,18.75,11.128,2.97,75.64,917.1,115.1,102.9,8.82,4.0
106.015,82.015,899.8,146.1,884.1,18.72,11.128,2.95,75.62,915.3,118.7,102.9,8.84,4.0
106.045,82.069,900.7,145.4,896.3,18.67,11.128,2.96,75.65,917.1,113.9,102.8,8.9,4.0
106.045,81.988,900.5,146.3,877.2,18.76,11.128,2.98,75.62,917.1,112.7,102.3,8.81,4.0
106.121,82.042,903.5,145.5,876.1,18.81,11.128,2.95,75.64,919.7,113.6,102.4,8.76,4.0
106.074,81.976,900.7,145.5,878.6,18.75,11.024,2.98,75.62,916.2,114.2,102.8,8.82,4.0
106.042,81.977,901.1,146.1,875.6,18.78,11.128,2.98,75.63,917.5,114.5,104.4,8.79,4.0
106.136,82.144,901.8,146.8,895.2,18.67,11.128,2.92,75.64,918.2,118.1,105.2,8.89,4.0
106.03,82.067,901.2,146.8,871.0,18.82,11.128,2.98,75.64,917.3,116.6,103.8,8.75,4.0
106.046,81.972,901.4,144.9,896.8,18.66,11.128,2.99,75.62,916.7,119.3,102.9,8.9,4.0
106.099,82.048,901.1,146.0,902.9,18.64,11.128,2.92,75.64,916.9,112.7,104.2,8.92,4.0
106.089,81.947,901.1,144.9,882.9,18.71,11.128,2.92,75.64,917.1,116.9,104.0,8.85,4.0
106.11,82.066,900.3,145.4,888.7,18.72,11.128,2.94,75.65,915.8,119.3,104.7,8.85,4.0
106.058,81.962,901.6,146.1,883.9,18.74,11.128,2.98,75.64,916.7,113.3,102.8,8.82,4.0
106.095,82.077,900.7,145.9,889.9,18.76,11.128,2.96,75.65,918.2,115.7,105.1,8.81,4.0
106.101,82.057,899.4,145.4,891.4,18.75,11.128,2.92,75.64,916.0,116.3,105.2,8.81,4.0
106.122,82.049,899.8,145.3,890.3,18.66,11.128,2.92,75.61,916.2,113.3,104.8,8.91,4.0
106.078,82.12,901.8,146.2,913.2,18.62,11.128,2.92,75.63,918.2,112.1,103.4,8.94,4.0
106.112,82.072,901.8,145.8,899.2,18.73,11.128,2.96,75.63,916.4,114.5,103.7,8.83,4.0
135.602,82.054,899.8,146.4,887.4,18.83,11.128,2.96,75.64,917.1,114.8,105.0,8.74,4.0
152.734,82.001,901.1,145.6,884.3,18.74,11.128,2.98,75.64,917.7,117.2,104.5,8.83,4.0
106.114,81.97,900.5,145.7,880.7,18.73,11.128,2.96,75.66,917.5,116.6,103.6,8.84,4.0
106.118,81.964,902.4,145.9,889.7,18.72,11.128,2.95,75.67,917.1,116.3,105.6,8.85,4.0
106.031,82.012,900.9,147.2,886.4,18.72,11.128,2.92,75.62,916.7,115.7,104.5,8.85,4.0
108.457,82.064,900.3,145.3,896.0,18.66,11.128,2.92,75.68,918.8,116.9,104.5,8.91,4.0
